Power,Clock,Temperature
1.742832,2807.0618743896484,46.25
1.742832,2642.2240600585938,46.125
1.742832,2591.2745513916016,46.125
2.32407,2556.830841064453,46.0
3.485664,2478.317657470703,46.0
2.33988,2773.3128509521484,45.875
2.32407,2766.958465576172,45.875
2.905308,2542.414993286133,45.875
1.161594,2829.729034423828,45.75
1.458288,2881.3257904052734,47.25
2.33988,3393.987350463867,48.5
2.33988,2320.647087097168,48.375
1.742832,2621.868850708008,48.25
